nodename	dN	dS	id
DUM	0.001077	0.0069	auto_500_500
TENT_DUM	0.004275	0.048039	auto_500_500
BI	0.001724	0.013498	auto_500_500
PAC	0.000105	0.001582	auto_500_500
SARA	0.000898	0.006923	auto_500_500
PAC_SARA	0.000472	0.006397	auto_500_500
BI_PAC_SARA	0.002652	0.041139	auto_500_500
TENT_DUM_BI_PAC_SARA	0.001182	0.017886	auto_500_500
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_500
LIN	0.010204	0.135146	auto_500_50
AFR	0.000752	0.009249	auto_500_50
MIM	0.001101	0.008757	auto_500_50
AFR_MIM	0.004305	0.058668	auto_500_50
TENT	0.001066	0.006916	auto_500_50
DUM	0.001052	0.006715	auto_500_50
TENT_DUM	0.004555	0.047191	auto_500_50
BI	0.001477	0.013794	auto_500_50
PAC	0.000147	0.001659	auto_500_50
SARA	0.000828	0.006468	auto_500_50
PAC_SARA	0.000487	0.006455	auto_500_50
BI_PAC_SARA	0.002719	0.042125	auto_500_50
TENT_DUM_BI_PAC_SARA	0.001438	0.018529	auto_500_50
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_50
LIN	0.010755	0.130022	auto_500_51
AFR	0.000865	0.009244	auto_500_51
MIM	0.001168	0.00868	auto_500_51
AFR_MIM	0.00484	0.056606	auto_500_51
TENT	0.00109	0.006145	auto_500_51
DUM	0.001282	0.00652	auto_500_51
TENT_DUM	0.004824	0.046489	auto_500_51
BI	0.001794	0.013544	auto_500_51
PAC	0.000159	0.001787	auto_500_51
SARA	0.001018	0.007309	auto_500_51
PAC_SARA	0.0005	0.006045	auto_500_51
BI_PAC_SARA	0.003147	0.040841	auto_500_51
TENT_DUM_BI_PAC_SARA	0.001497	0.017545	auto_500_51
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_51
LIN	0.009531	0.133453	auto_500_52
AFR	0.000734	0.009168	auto_500_52
MIM	0.001095	0.008904	auto_500_52
AFR_MIM	0.004449	0.056982	auto_500_52
TENT	0.00094	0.006121	auto_500_52
DUM	0.00111	0.006023	auto_500_52
TENT_DUM	0.0047	0.047943	auto_500_52
BI	0.001596	0.013123	auto_500_52
PAC	0.000175	0.001798	auto_500_52
SARA	0.001009	0.006951	auto_500_52
PAC_SARA	0.00049	0.006866	auto_500_52
BI_PAC_SARA	0.002984	0.04285	auto_500_52
TENT_DUM_BI_PAC_SARA	0.001474	0.017807	auto_500_52
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_52
LIN	0.010259	0.134941	auto_500_53
AFR	0.000821	0.008808	auto_500_53
MIM	0.001042	0.008861	auto_500_53
AFR_MIM	0.004296	0.058626	auto_500_53
TENT	0.001138	0.006441	auto_500_53
DUM	0.001094	0.006673	auto_500_53
TENT_DUM	0.004408	0.048786	auto_500_53
BI	0.001554	0.013449	auto_500_53
PAC	0.000147	0.001896	auto_500_53
SARA	0.000871	0.007118	auto_500_53
PAC_SARA	0.000501	0.006594	auto_500_53
BI_PAC_SARA	0.00264	0.041198	auto_500_53
TENT_DUM_BI_PAC_SARA	0.001376	0.017671	auto_500_53
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_53
LIN	0.009243	0.136429	auto_500_54
AFR	0.000811	0.008383	auto_500_54
MIM	0.000983	0.009651	auto_500_54
AFR_MIM	0.00427	0.05848	auto_500_54
TENT	0.001023	0.006665	auto_500_54
DUM	0.000941	0.006171	auto_500_54
TENT_DUM	0.004445	0.046789	auto_500_54
BI	0.001537	0.013408	auto_500_54
PAC	0.000113	0.001433	auto_500_54
SARA	0.000926	0.007274	auto_500_54
PAC_SARA	0.000449	0.00662	auto_500_54
BI_PAC_SARA	0.002642	0.041414	auto_500_54
TENT_DUM_BI_PAC_SARA	0.001488	0.018566	auto_500_54
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_54
LIN	0.009514	0.131539	auto_500_55
AFR	0.000761	0.009184	auto_500_55
MIM	0.001065	0.009177	auto_500_55
AFR_MIM	0.004242	0.059116	auto_500_55
TENT	0.001027	0.006244	auto_500_55
DUM	0.00125	0.006983	auto_500_55
TENT_DUM	0.004742	0.048168	auto_500_55
BI	0.001625	0.013433	auto_500_55
PAC	0.000222	0.001836	auto_500_55
SARA	0.000864	0.00711	auto_500_55
PAC_SARA	0.000461	0.006373	auto_500_55
BI_PAC_SARA	0.00279	0.042076	auto_500_55
TENT_DUM_BI_PAC_SARA	0.001391	0.018345	auto_500_55
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_55
LIN	0.010971	0.13712	auto_500_56
AFR	0.000835	0.008844	auto_500_56
MIM	0.001052	0.00846	auto_500_56
AFR_MIM	0.004963	0.058816	auto_500_56
TENT	0.00113	0.006825	auto_500_56
DUM	0.001219	0.006739	auto_500_56
TENT_DUM	0.004911	0.049308	auto_500_56
BI	0.001669	0.01452	auto_500_56
PAC	0.000172	0.001658	auto_500_56
SARA	0.00088	0.006938	auto_500_56
PAC_SARA	0.000594	0.007428	auto_500_56
BI_PAC_SARA	0.003299	0.043072	auto_500_56
TENT_DUM_BI_PAC_SARA	0.00153	0.018725	auto_500_56
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_56
LIN	0.011204	0.134355	auto_500_57
AFR	0.000852	0.008528	auto_500_57
MIM	0.001232	0.008378	auto_500_57
AFR_MIM	0.005137	0.058654	auto_500_57
TENT	0.001098	0.006649	auto_500_57
DUM	0.001252	0.006205	auto_500_57
TENT_DUM	0.00472	0.046656	auto_500_57
BI	0.001739	0.01337	auto_500_57
PAC	0.000144	0.001483	auto_500_57
SARA	0.001062	0.006754	auto_500_57
PAC_SARA	0.000564	0.00676	auto_500_57
BI_PAC_SARA	0.003132	0.041941	auto_500_57
TENT_DUM_BI_PAC_SARA	0.001449	0.018135	auto_500_57
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_57
LIN	0.010363	0.135499	auto_500_58
AFR	0.000836	0.009444	auto_500_58
MIM	0.000963	0.00885	auto_500_58
AFR_MIM	0.004457	0.056867	auto_500_58
TENT	0.001056	0.007527	auto_500_58
DUM	0.001146	0.006738	auto_500_58
TENT_DUM	0.005111	0.047778	auto_500_58
BI	0.001649	0.012842	auto_500_58
PAC	0.000131	0.001474	auto_500_58
SARA	0.00098	0.006309	auto_500_58
PAC_SARA	0.000499	0.006523	auto_500_58
BI_PAC_SARA	0.002841	0.041224	auto_500_58
TENT_DUM_BI_PAC_SARA	0.001441	0.018954	auto_500_58
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_58
LIN	0.010411	0.135073	auto_500_59
AFR	0.000889	0.00972	auto_500_59
MIM	0.00105	0.009223	auto_500_59
AFR_MIM	0.004533	0.0584	auto_500_59
TENT	0.001091	0.006784	auto_500_59
DUM	0.001065	0.00649	auto_500_59
TENT_DUM	0.004689	0.050212	auto_500_59
BI	0.001726	0.013594	auto_500_59
PAC	0.000157	0.001628	auto_500_59
SARA	0.000916	0.007204	auto_500_59
PAC_SARA	0.000535	0.006937	auto_500_59
BI_PAC_SARA	0.002965	0.041187	auto_500_59
TENT_DUM_BI_PAC_SARA	0.001399	0.018619	auto_500_59
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_59
LIN	0.010509	0.135852	auto_500_5
AFR	0.000971	0.009032	auto_500_5
MIM	0.001093	0.009251	auto_500_5
AFR_MIM	0.004433	0.056618	auto_500_5
TENT	0.001039	0.007116	auto_500_5
DUM	0.001073	0.006624	auto_500_5
TENT_DUM	0.004727	0.049545	auto_500_5
BI	0.001573	0.013156	auto_500_5
PAC	0.000156	0.002014	auto_500_5
SARA	0.000981	0.007718	auto_500_5
PAC_SARA	0.000475	0.006135	auto_500_5
BI_PAC_SARA	0.00289	0.041377	auto_500_5
TENT_DUM_BI_PAC_SARA	0.001389	0.017962	auto_500_5
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_5
LIN	0.009633	0.133621	auto_500_60
AFR	0.00084	0.009185	auto_500_60
MIM	0.001098	0.008789	auto_500_60
AFR_MIM	0.004427	0.057957	auto_500_60
TENT	0.001102	0.006873	auto_500_60
DUM	0.001134	0.006681	auto_500_60
TENT_DUM	0.00453	0.046966	auto_500_60
BI	0.001543	0.013031	auto_500_60
PAC	0.000195	0.00214	auto_500_60
SARA	0.000968	0.006904	auto_500_60
PAC_SARA	0.000485	0.006731	auto_500_60
BI_PAC_SARA	0.002675	0.041509	auto_500_60
TENT_DUM_BI_PAC_SARA	0.001475	0.017974	auto_500_60
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_60
LIN	0.010117	0.130893	auto_500_61
AFR	0.00081	0.00833	auto_500_61
MIM	0.001069	0.009116	auto_500_61
AFR_MIM	0.004496	0.058844	auto_500_61
TENT	0.00093	0.006859	auto_500_61
DUM	0.001198	0.007023	auto_500_61
TENT_DUM	0.004712	0.048421	auto_500_61
BI	0.001581	0.013237	auto_500_61
PAC	0.000153	0.00163	auto_500_61
SARA	0.000944	0.006951	auto_500_61
PAC_SARA	0.000469	0.006068	auto_500_61
BI_PAC_SARA	0.002919	0.041083	auto_500_61
TENT_DUM_BI_PAC_SARA	0.001445	0.017575	auto_500_61
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_61
LIN	0.010048	0.133823	auto_500_62
AFR	0.000899	0.008936	auto_500_62
MIM	0.001057	0.008735	auto_500_62
AFR_MIM	0.004617	0.059001	auto_500_62
TENT	0.000934	0.006988	auto_500_62
DUM	0.000921	0.006476	auto_500_62
TENT_DUM	0.0044	0.0474	auto_500_62
BI	0.001571	0.01331	auto_500_62
PAC	0.000164	0.001634	auto_500_62
SARA	0.000887	0.007204	auto_500_62
PAC_SARA	0.000523	0.006964	auto_500_62
BI_PAC_SARA	0.002888	0.039941	auto_500_62
TENT_DUM_BI_PAC_SARA	0.001405	0.018019	auto_500_62
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_62
LIN	0.009788	0.131577	auto_500_63
AFR	0.000875	0.009278	auto_500_63
MIM	0.00103	0.008858	auto_500_63
AFR_MIM	0.004131	0.056526	auto_500_63
TENT	0.001181	0.00645	auto_500_63
DUM	0.00106	0.006682	auto_500_63
TENT_DUM	0.004501	0.048108	auto_500_63
BI	0.001579	0.013452	auto_500_63
PAC	0.000147	0.00164	auto_500_63
SARA	0.000916	0.007107	auto_500_63
PAC_SARA	0.000493	0.006625	auto_500_63
BI_PAC_SARA	0.002748	0.041504	auto_500_63
TENT_DUM_BI_PAC_SARA	0.001261	0.018089	auto_500_63
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_63
LIN	0.009933	0.132865	auto_500_64
AFR	0.000789	0.009411	auto_500_64
MIM	0.001253	0.009034	auto_500_64
AFR_MIM	0.004596	0.058364	auto_500_64
TENT	0.00096	0.00658	auto_500_64
DUM	0.001152	0.006456	auto_500_64
TENT_DUM	0.004855	0.049066	auto_500_64
BI	0.001723	0.014304	auto_500_64
PAC	0.000155	0.001824	auto_500_64
SARA	0.000958	0.006628	auto_500_64
PAC_SARA	0.000478	0.006392	auto_500_64
BI_PAC_SARA	0.002944	0.040707	auto_500_64
TENT_DUM_BI_PAC_SARA	0.001377	0.018193	auto_500_64
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_64
LIN	0.009902	0.132249	auto_500_65
AFR	0.000938	0.009444	auto_500_65
MIM	0.001082	0.009368	auto_500_65
AFR_MIM	0.004543	0.058815	auto_500_65
TENT	0.001058	0.006207	auto_500_65
DUM	0.001016	0.006387	auto_500_65
TENT_DUM	0.004417	0.046003	auto_500_65
BI	0.00153	0.013082	auto_500_65
PAC	0.000137	0.001981	auto_500_65
SARA	0.00097	0.007063	auto_500_65
PAC_SARA	0.000465	0.006215	auto_500_65
BI_PAC_SARA	0.002737	0.042209	auto_500_65
TENT_DUM_BI_PAC_SARA	0.001328	0.019614	auto_500_65
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_65
LIN	0.010066	0.133475	auto_500_66
AFR	0.000859	0.008511	auto_500_66
MIM	0.000998	0.008188	auto_500_66
AFR_MIM	0.004506	0.058974	auto_500_66
TENT	0.000975	0.006961	auto_500_66
DUM	0.001001	0.00662	auto_500_66
TENT_DUM	0.004683	0.046649	auto_500_66
BI	0.001671	0.013781	auto_500_66
PAC	0.00022	0.002083	auto_500_66
SARA	0.000832	0.006758	auto_500_66
PAC_SARA	0.000495	0.006561	auto_500_66
BI_PAC_SARA	0.002932	0.042196	auto_500_66
TENT_DUM_BI_PAC_SARA	0.001372	0.017492	auto_500_66
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_66
LIN	0.009832	0.130888	auto_500_67
AFR	0.000799	0.008706	auto_500_67
MIM	0.000942	0.008298	auto_500_67
AFR_MIM	0.004362	0.058544	auto_500_67
TENT	0.000958	0.006441	auto_500_67
DUM	0.001127	0.006589	auto_500_67
TENT_DUM	0.004651	0.04789	auto_500_67
BI	0.001464	0.013128	auto_500_67
PAC	0.000166	0.001797	auto_500_67
SARA	0.000904	0.006446	auto_500_67
PAC_SARA	0.000466	0.0062	auto_500_67
BI_PAC_SARA	0.002862	0.041283	auto_500_67
TENT_DUM_BI_PAC_SARA	0.001585	0.019725	auto_500_67
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_67
LIN	0.010122	0.132916	auto_500_68
AFR	0.000806	0.008901	auto_500_68
MIM	0.000993	0.008925	auto_500_68
AFR_MIM	0.004476	0.059176	auto_500_68
TENT	0.001117	0.006631	auto_500_68
DUM	0.001023	0.006352	auto_500_68
TENT_DUM	0.004635	0.048586	auto_500_68
BI	0.001576	0.012993	auto_500_68
PAC	0.000154	0.001386	auto_500_68
SARA	0.000916	0.006603	auto_500_68
PAC_SARA	0.000457	0.006001	auto_500_68
BI_PAC_SARA	0.002849	0.042238	auto_500_68
TENT_DUM_BI_PAC_SARA	0.001521	0.018591	auto_500_68
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_68
LIN	0.009878	0.130884	auto_500_69
AFR	0.000873	0.009357	auto_500_69
MIM	0.001128	0.008788	auto_500_69
AFR_MIM	0.004375	0.055748	auto_500_69
TENT	0.001059	0.006358	auto_500_69
DUM	0.001063	0.005877	auto_500_69
TENT_DUM	0.004547	0.047762	auto_500_69
BI	0.001541	0.01281	auto_500_69
PAC	0.000185	0.001709	auto_500_69
SARA	0.000887	0.006978	auto_500_69
PAC_SARA	0.000457	0.006055	auto_500_69
BI_PAC_SARA	0.00286	0.042202	auto_500_69
TENT_DUM_BI_PAC_SARA	0.00135	0.017077	auto_500_69
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_69
LIN	0.011353	0.129746	auto_500_6
AFR	0.00095	0.008761	auto_500_6
MIM	0.001002	0.008639	auto_500_6
AFR_MIM	0.004669	0.056308	auto_500_6
TENT	0.001164	0.006388	auto_500_6
DUM	0.001021	0.005742	auto_500_6
TENT_DUM	0.004913	0.04679	auto_500_6
BI	0.001794	0.013075	auto_500_6
PAC	0.000145	0.001146	auto_500_6
SARA	0.00095	0.006792	auto_500_6
PAC_SARA	0.000492	0.005628	auto_500_6
BI_PAC_SARA	0.003229	0.0401	auto_500_6
TENT_DUM_BI_PAC_SARA	0.001457	0.017887	auto_500_6
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_6
LIN	0.009379	0.131442	auto_500_70
AFR	0.000793	0.009349	auto_500_70
MIM	0.001031	0.008612	auto_500_70
AFR_MIM	0.004018	0.059829	auto_500_70
TENT	0.001074	0.00658	auto_500_70
DUM	0.000976	0.006872	auto_500_70
TENT_DUM	0.004138	0.049031	auto_500_70
BI	0.00136	0.013686	auto_500_70
PAC	0.000133	0.001549	auto_500_70
SARA	0.00085	0.006567	auto_500_70
PAC_SARA	0.000457	0.006404	auto_500_70
BI_PAC_SARA	0.002593	0.040325	auto_500_70
TENT_DUM_BI_PAC_SARA	0.001321	0.017417	auto_500_70
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_70
LIN	0.010267	0.133421	auto_500_71
AFR	0.00078	0.009882	auto_500_71
MIM	0.001001	0.008838	auto_500_71
AFR_MIM	0.004441	0.058441	auto_500_71
TENT	0.000924	0.006666	auto_500_71
DUM	0.00106	0.006968	auto_500_71
TENT_DUM	0.00449	0.048176	auto_500_71
BI	0.001714	0.014295	auto_500_71
PAC	0.000208	0.001679	auto_500_71
SARA	0.0009	0.006737	auto_500_71
PAC_SARA	0.000527	0.006852	auto_500_71
BI_PAC_SARA	0.002803	0.041728	auto_500_71
TENT_DUM_BI_PAC_SARA	0.001456	0.018311	auto_500_71
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_71
LIN	0.010132	0.133502	auto_500_72
AFR	0.000882	0.007918	auto_500_72
MIM	0.001109	0.007963	auto_500_72
AFR_MIM	0.004653	0.056748	auto_500_72
TENT	0.00108	0.006359	auto_500_72
DUM	0.00121	0.00624	auto_500_72
TENT_DUM	0.004851	0.048171	auto_500_72
BI	0.001638	0.012788	auto_500_72
PAC	0.000111	0.001611	auto_500_72
SARA	0.000906	0.006691	auto_500_72
PAC_SARA	0.000477	0.006282	auto_500_72
BI_PAC_SARA	0.002973	0.04135	auto_500_72
TENT_DUM_BI_PAC_SARA	0.001451	0.018039	auto_500_72
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_72
LIN	0.009933	0.131415	auto_500_73
AFR	0.000761	0.008627	auto_500_73
MIM	0.001058	0.008383	auto_500_73
AFR_MIM	0.004472	0.057882	auto_500_73
TENT	0.00105	0.006224	auto_500_73
DUM	0.000948	0.006593	auto_500_73
TENT_DUM	0.004627	0.047032	auto_500_73
BI	0.001636	0.013727	auto_500_73
PAC	0.000192	0.001627	auto_500_73
SARA	0.000958	0.007076	auto_500_73
PAC_SARA	0.000449	0.00594	auto_500_73
BI_PAC_SARA	0.002974	0.041861	auto_500_73
TENT_DUM_BI_PAC_SARA	0.001441	0.017575	auto_500_73
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_73
LIN	0.009787	0.133847	auto_500_74
AFR	0.000909	0.00943	auto_500_74
MIM	0.001035	0.009015	auto_500_74
AFR_MIM	0.004558	0.058812	auto_500_74
TENT	0.001054	0.007364	auto_500_74
DUM	0.001174	0.006649	auto_500_74
TENT_DUM	0.004644	0.048111	auto_500_74
BI	0.001605	0.013319	auto_500_74
PAC	0.000202	0.001466	auto_500_74
SARA	0.000866	0.007398	auto_500_74
PAC_SARA	0.000474	0.006476	auto_500_74
BI_PAC_SARA	0.003014	0.041189	auto_500_74
TENT_DUM_BI_PAC_SARA	0.001527	0.019736	auto_500_74
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_74
LIN	0.009493	0.133375	auto_500_75
AFR	0.000713	0.008961	auto_500_75
MIM	0.000929	0.008274	auto_500_75
AFR_MIM	0.00428	0.058578	auto_500_75
TENT	0.000967	0.006935	auto_500_75
DUM	0.001213	0.006671	auto_500_75
TENT_DUM	0.004392	0.048289	auto_500_75
BI	0.001448	0.012881	auto_500_75
PAC	0.000222	0.001746	auto_500_75
SARA	0.000981	0.006823	auto_500_75
PAC_SARA	0.000457	0.006424	auto_500_75
BI_PAC_SARA	0.002865	0.043444	auto_500_75
TENT_DUM_BI_PAC_SARA	0.001405	0.017848	auto_500_75
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_75
LIN	0.010373	0.132848	auto_500_76
AFR	0.000834	0.009339	auto_500_76
MIM	0.001072	0.009536	auto_500_76
AFR_MIM	0.004611	0.058034	auto_500_76
TENT	0.001152	0.006827	auto_500_76
DUM	0.0015	0.006863	auto_500_76
TENT_DUM	0.004584	0.046923	auto_500_76
BI	0.001695	0.013601	auto_500_76
PAC	0.000205	0.001613	auto_500_76
SARA	0.000932	0.006908	auto_500_76
PAC_SARA	0.000511	0.006548	auto_500_76
BI_PAC_SARA	0.003069	0.041706	auto_500_76
TENT_DUM_BI_PAC_SARA	0.001409	0.018254	auto_500_76
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_76
LIN	0.010178	0.131784	auto_500_77
AFR	0.000741	0.008753	auto_500_77
MIM	0.001113	0.008946	auto_500_77
AFR_MIM	0.004566	0.055525	auto_500_77
TENT	0.000963	0.006506	auto_500_77
DUM	0.001094	0.006961	auto_500_77
TENT_DUM	0.004676	0.048652	auto_500_77
BI	0.001604	0.013329	auto_500_77
PAC	0.000195	0.001742	auto_500_77
SARA	0.000943	0.006709	auto_500_77
PAC_SARA	0.000514	0.006651	auto_500_77
BI_PAC_SARA	0.002811	0.04185	auto_500_77
TENT_DUM_BI_PAC_SARA	0.00146	0.017394	auto_500_77
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_77
LIN	0.009502	0.133773	auto_500_78
AFR	0.000814	0.008721	auto_500_78
MIM	0.000991	0.008515	auto_500_78
AFR_MIM	0.004238	0.057776	auto_500_78
TENT	0.001037	0.006317	auto_500_78
DUM	0.001091	0.006743	auto_500_78
TENT_DUM	0.004608	0.049214	auto_500_78
BI	0.001513	0.013226	auto_500_78
PAC	0.000147	0.001309	auto_500_78
SARA	0.000841	0.006421	auto_500_78
PAC_SARA	0.000443	0.006235	auto_500_78
BI_PAC_SARA	0.002698	0.041149	auto_500_78
TENT_DUM_BI_PAC_SARA	0.001416	0.018763	auto_500_78
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_78
LIN	0.010805	0.137317	auto_500_79
AFR	0.000972	0.009023	auto_500_79
MIM	0.001096	0.008453	auto_500_79
AFR_MIM	0.005178	0.057831	auto_500_79
TENT	0.001105	0.006906	auto_500_79
DUM	0.001121	0.006282	auto_500_79
TENT_DUM	0.004796	0.048575	auto_500_79
BI	0.001684	0.013318	auto_500_79
PAC	0.000148	0.001874	auto_500_79
SARA	0.000947	0.007059	auto_500_79
PAC_SARA	0.000497	0.006312	auto_500_79
BI_PAC_SARA	0.002929	0.041235	auto_500_79
TENT_DUM_BI_PAC_SARA	0.001363	0.018592	auto_500_79
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_79
LIN	0.010723	0.134114	auto_500_7
AFR	0.000916	0.00966	auto_500_7
MIM	0.001137	0.010008	auto_500_7
AFR_MIM	0.004881	0.059557	auto_500_7
TENT	0.001063	0.006992	auto_500_7
DUM	0.001113	0.006126	auto_500_7
TENT_DUM	0.004983	0.048756	auto_500_7
BI	0.001722	0.013242	auto_500_7
PAC	0.000177	0.001798	auto_500_7
SARA	0.001	0.006649	auto_500_7
PAC_SARA	0.000536	0.0067	auto_500_7
BI_PAC_SARA	0.002953	0.042805	auto_500_7
TENT_DUM_BI_PAC_SARA	0.001627	0.018562	auto_500_7
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_7
LIN	0.009967	0.134129	auto_500_80
AFR	0.000747	0.009003	auto_500_80
MIM	0.001107	0.008819	auto_500_80
AFR_MIM	0.004541	0.058956	auto_500_80
TENT	0.001033	0.007603	auto_500_80
DUM	0.001057	0.006911	auto_500_80
TENT_DUM	0.004485	0.048011	auto_500_80
BI	0.001652	0.014528	auto_500_80
PAC	0.000175	0.002274	auto_500_80
SARA	0.000942	0.007793	auto_500_80
PAC_SARA	0.00048	0.006465	auto_500_80
BI_PAC_SARA	0.002926	0.042456	auto_500_80
TENT_DUM_BI_PAC_SARA	0.001507	0.019552	auto_500_80
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_80
LIN	0.009152	0.130842	auto_500_81
AFR	0.000789	0.008887	auto_500_81
MIM	0.000944	0.008799	auto_500_81
AFR_MIM	0.00424	0.056153	auto_500_81
TENT	0.001061	0.006352	auto_500_81
DUM	0.001143	0.00609	auto_500_81
TENT_DUM	0.004448	0.046978	auto_500_81
BI	0.00161	0.01272	auto_500_81
PAC	0.000143	0.001862	auto_500_81
SARA	0.000854	0.006743	auto_500_81
PAC_SARA	0.000411	0.005877	auto_500_81
BI_PAC_SARA	0.002479	0.041768	auto_500_81
TENT_DUM_BI_PAC_SARA	0.001224	0.018575	auto_500_81
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_81
LIN	0.010603	0.136507	auto_500_82
AFR	0.000795	0.008585	auto_500_82
MIM	0.001089	0.009475	auto_500_82
AFR_MIM	0.004862	0.059179	auto_500_82
TENT	0.001197	0.006862	auto_500_82
DUM	0.001187	0.006315	auto_500_82
TENT_DUM	0.00489	0.048588	auto_500_82
BI	0.00169	0.013388	auto_500_82
PAC	0.000177	0.001483	auto_500_82
SARA	0.000885	0.006676	auto_500_82
PAC_SARA	0.000489	0.0063	auto_500_82
BI_PAC_SARA	0.00308	0.042894	auto_500_82
TENT_DUM_BI_PAC_SARA	0.001553	0.016909	auto_500_82
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_82
LIN	0.009455	0.133364	auto_500_83
AFR	0.000724	0.008873	auto_500_83
MIM	0.001035	0.008683	auto_500_83
AFR_MIM	0.004211	0.057696	auto_500_83
TENT	0.00105	0.006537	auto_500_83
DUM	0.001015	0.006862	auto_500_83
TENT_DUM	0.004266	0.047966	auto_500_83
BI	0.001521	0.012954	auto_500_83
PAC	0.00017	0.001804	auto_500_83
SARA	0.000931	0.006752	auto_500_83
PAC_SARA	0.000433	0.006113	auto_500_83
BI_PAC_SARA	0.002698	0.042237	auto_500_83
TENT_DUM_BI_PAC_SARA	0.001329	0.018172	auto_500_83
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_83
LIN	0.010423	0.130528	auto_500_84
AFR	0.000884	0.009372	auto_500_84
MIM	0.000994	0.008318	auto_500_84
AFR_MIM	0.004538	0.055678	auto_500_84
TENT	0.00104	0.006532	auto_500_84
DUM	0.001154	0.006287	auto_500_84
TENT_DUM	0.004939	0.046528	auto_500_84
BI	0.001641	0.012958	auto_500_84
PAC	0.000156	0.001578	auto_500_84
SARA	0.000946	0.006479	auto_500_84
PAC_SARA	0.00047	0.005888	auto_500_84
BI_PAC_SARA	0.002966	0.040424	auto_500_84
TENT_DUM_BI_PAC_SARA	0.001528	0.017466	auto_500_84
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_84
LIN	0.010109	0.13018	auto_500_85
AFR	0.000805	0.009198	auto_500_85
MIM	0.001069	0.008393	auto_500_85
AFR_MIM	0.00432	0.057159	auto_500_85
TENT	0.000976	0.00735	auto_500_85
DUM	0.001138	0.005528	auto_500_85
TENT_DUM	0.004475	0.0471	auto_500_85
BI	0.001621	0.013123	auto_500_85
PAC	0.000147	0.001642	auto_500_85
SARA	0.001013	0.006633	auto_500_85
PAC_SARA	0.000493	0.006355	auto_500_85
BI_PAC_SARA	0.002888	0.039867	auto_500_85
TENT_DUM_BI_PAC_SARA	0.001362	0.017244	auto_500_85
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_85
